	H10_CCGTCC_L008_R1_001	H10_CCGTCC_L008_R2_001	H11_GTCCGC_L008_R1_001	H11_GTCCGC_L008_R2_001	H12_GTGAAA_L008_R1_001	H12_GTGAAA_L008_R2_001	H13_ATGTCA_L007_R1_001	H13_ATGTCA_L007_R2_001	H14_ACTTGA_L007_R1_001	H14_ACTTGA_L007_R2_001	H1_CGATGT_L006_R1_001	H1_CGATGT_L006_R2_001	H3_ACAGTG_L006_R1_001	H3_ACAGTG_L006_R2_001	H4_GCCAAT_L006_R1_001	H4_GCCAAT_L006_R2_001	H5_CAGATC_L006_R1_001	H5_CAGATC_L006_R2_001	H6_CTTGTA_L007_R1_001	H6_CTTGTA_L007_R2_001	H8_AGTTCC_L007_R1_001	H8_AGTTCC_L007_R2_001	H9_ATCACG_L008_R1_001	H9_ATCACG_L008_R2_001	Hofmocke17_AGTTCC_L005_R1_001	Hofmocke17_AGTTCC_L005_R2_001	Hofmockel15_GATCAG_L003_R1_001	Hofmockel15_GATCAG_L003_R2_001	Hofmockel16_TAGCTT_L003_R1_001	Hofmockel16_TAGCTT_L003_R2_001	Hofmockel18_GTGGCC_L005_R1_001	Hofmockel18_GTGGCC_L005_R2_001	Hofmockel19_GTTTCG_L005_R1_001	Hofmockel19_GTTTCG_L005_R2_001	Hofmockel20_CGTACG_L005_R1_001	Hofmockel20_CGTACG_L005_R2_001	Hofmockel2_TGACCA_L003_R1_001	Hofmockel2_TGACCA_L003_R2_001	Hofmockel30_GAGTGG_L006_R1_001	Hofmockel30_GAGTGG_L006_R2_001	Hofmockel34_ACTGAT_L006_R1_001	Hofmockel34_ACTGAT_L006_R2_001	Hofmockel35_ATTCCT_L006_R1_001	Hofmockel35_ATTCCT_L006_R2_001	Hofmockel39_CGATGT_L006_R1_001	Hofmockel39_CGATGT_L006_R2_001	Hofmockel41_TGACCA_L001_R1_001	Hofmockel41_TGACCA_L001_R2_001	Hofmockel43_ACAGTG_L001_R1_001	Hofmockel43_ACAGTG_L001_R2_001	Hofmockel57_GCCAAT_L001_R1_001	Hofmockel57_GCCAAT_L001_R2_001	Hofmockel59_CAGATC_L001_R1_001	Hofmockel59_CAGATC_L001_R2_001	Hofmockel7_AGTCAA_L003_R1_001	Hofmockel7_AGTCAA_L003_R2_001
zma:100193998	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0
ssl:SS1G_09366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sho:SHJGH_7295	0	0	0	1	0	1	0	0	1	7	0	4	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	5	7	0	3	0	2
bpsp:AH67_08310	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aba:Acid345_2110	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
etd:ETAF_2142	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bcel:BcellWH2_02291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actn:L083_6233	2	5	2	2	1	0	0	0	11	12	1	2	1	0	7	15	0	0	0	0	5	0	3	0	2	2	5	2	1	3	0	0	0	0	1	1	3	5	0	1	0	0	0	0	1	3	1	1	0	2	16	7	3	2	0	0
psq:PUNSTDRAFT_122866	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
phh:AFB00_02420	0	0	0	0	2	2	0	0	1	3	1	1	1	0	2	2	0	0	0	0	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
scu:SCE1572_31960	0	0	0	0	1	0	0	0	1	6	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
scz:ABE83_23990	0	0	1	1	1	1	0	2	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
rpe:RPE_4619	1	0	1	0	0	1	0	0	5	9	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	2	0	0	0	0	1	1	0	0	0	0	1	3	0	1	6	2
hut:Huta_0155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cag:Cagg_1689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
cai:Caci_4099	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
svt:SVTN_32515	0	0	2	1	1	0	0	2	11	12	3	3	4	0	9	4	0	0	0	0	0	4	0	4	0	2	0	2	0	1	0	0	0	1	0	0	2	1	3	1	0	0	0	0	1	0	1	0	1	0	4	6	3	2	6	1
smi:BN406_02747	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0
cap:CLDAP_02840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ssx:SACTE_4332	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chh:A0O34_19380	0	0	0	0	3	1	0	0	3	1	0	1	0	0	2	0	0	0	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	2	1	0
mdi:METDI3242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sgb:WQO_20120	0	0	0	1	0	1	0	1	3	0	0	1	0	0	2	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
bast:BAST_1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0
lmu:LBLM1_08815	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
reb:XU06_17805	0	0	0	0	1	1	0	0	0	0	0	0	1	0	3	4	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	8	10	0	0	0	0
afv:AFLA_057310	0	0	0	0	0	1	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sfi:SFUL_1025	0	0	1	0	0	0	0	0	7	6	3	2	0	0	3	3	0	0	0	0	2	1	1	3	0	1	1	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	1	4	5	2	2	0	0
rta:Rta_06220	0	0	0	0	0	0	0	0	0	3	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0
sfi:SFUL_1027	0	0	0	1	0	0	0	0	4	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0
sfi:SFUL_1026	1	0	0	1	0	0	0	0	3	2	2	1	0	0	1	0	0	0	0	0	0	1	2	4	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	3	1	1	2	2	0
sfi:SFUL_1021	1	0	0	0	1	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0
sfi:SFUL_1020	0	0	1	2	2	3	0	0	2	3	2	1	0	0	2	2	0	0	2	3	1	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	1	1	0	0	5	4	2	2	0	0
sfi:SFUL_1023	11	8	32	40	28	25	8	6	123	122	47	45	12	24	70	83	0	0	18	21	31	20	45	43	2	5	30	25	25	36	0	0	15	16	24	22	20	29	20	14	0	0	0	0	22	29	18	14	10	4	103	118	23	28	38	24
sfi:SFUL_1022	0	0	0	0	1	1	0	0	3	2	1	2	0	0	1	2	0	0	0	1	1	0	0	0	0	0	1	0	3	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	2	1	1	0	0	0	0	3	0	0	0	0
bdi:100822927	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
rpd:RPD_1840	0	0	2	0	0	1	0	0	4	0	0	2	0	0	3	3	0	0	0	1	1	0	4	0	1	1	1	2	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	7	2	0	1	0	0
por:APT59_05530	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
sfi:SFUL_1029	1	1	2	2	1	0	1	3	5	5	9	5	0	1	9	8	0	0	2	1	1	4	3	3	0	0	1	1	0	1	0	0	0	1	1	1	4	3	1	3	0	0	0	0	1	2	1	2	0	0	4	9	4	4	0	3
slv:SLIV_01520	0	0	0	1	0	0	0	0	2	0	0	0	0	0	3	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
agl:PYTT_1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gma:AciX8_3465	0	0	0	2	1	0	0	0	0	3	0	0	0	0	1	0	0	0	2	1	2	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	5	0	0	0	0	0
cut:CUTER_02045	0	0	1	0	2	2	0	1	7	6	3	3	0	0	3	1	0	0	0	0	2	1	0	3	0	4	0	1	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	4	1	0	1	2
sim:M1627_2401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
ssx:SACTE_5226	1	0	1	0	1	1	0	0	10	12	2	2	0	0	1	3	1	0	1	0	0	2	0	0	0	1	1	3	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	6	5	1	0	0	0
kal:KALB_34	0	0	0	1	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	1	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	3	1	1	0	1	0
mag:amb2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
zga:ZOBELLIA_344	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ami:Amir_4612	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mup:A0256_20270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
cse:Cseg_2004	0	0	0	0	0	1	0	0	0	4	2	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	1	0	0	3	3	1	0	4	1
pkc:PKB_1678	0	0	0	4	1	0	0	0	5	3	1	1	0	0	1	4	0	0	0	1	0	2	4	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	2	2	1	6	0
bfa:Bfae_20270	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	2	0
mgr:MGG_01885	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2
sch:Sphch_1564	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
sgr:SGR_752	0	0	0	1	1	1	0	0	3	1	0	3	0	0	1	4	0	0	0	0	0	0	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	3	3	0	0	0	0
pra:PALO_06090	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
mrs:Murru_2802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rlu:RLEG12_28415	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
xca:xcc-b100_1260	0	0	1	0	1	0	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
rdp:RD2015_4475	1	0	0	2	0	0	1	0	5	3	3	3	0	0	1	0	0	0	0	0	0	0	4	2	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	6	0	0	1	0
rga:RGR602_CH03555	1	0	2	2	0	1	0	0	3	6	3	2	4	1	1	1	0	0	1	1	3	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	2	0	0	0	0	1	3	0	0	0	0	1	0	1	1	1	1
bdh:GV66_00745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sesp:BN6_74110	0	0	3	2	1	1	0	0	0	0	0	1	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0
rei:IE4771_PD00538	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
led:BBK82_14330	0	2	1	2	1	2	0	2	7	4	8	2	0	1	4	4	0	0	0	1	2	4	4	2	0	2	0	2	0	0	0	0	1	0	0	1	2	1	1	1	0	0	0	0	0	0	1	1	0	0	2	5	1	0	3	0
pdk:PADK2_17065	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
abq:ABAZ39_24560	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
ela:UCREL1_5147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
scb:SCAB_77241	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ngg:RG540_PA07400	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
alv:Alvin_0615	1	1	3	1	2	2	0	0	5	5	0	1	2	1	0	2	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	1	1	2	0	0	0	0	2	0	0	1	0	0	1	4	0	1	1	1
svl:Strvi_3868	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
afw:Anae109_3267	1	1	0	0	1	1	1	0	6	5	0	0	0	0	0	2	0	0	1	1	0	2	0	1	0	0	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	2	2	0	1	1	0	0	1
fve:101312349	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
psty:BFS30_14575	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sxi:SXIM_41670	0	0	1	1	0	0	0	0	8	5	3	0	0	0	1	0	0	0	0	0	1	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
pba:PSEBR_a1292	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	9	9
sxi:SXIM_50760	1	0	0	0	0	0	0	0	3	2	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	2	0	0	0	0	7	7	0	1	0	0
nar:Saro_1611	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
fch:102046431	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	2	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0
hbc:AEM38_01340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
goq:ACH46_04670	0	0	1	1	2	0	1	1	6	4	2	1	0	2	1	1	0	0	1	1	0	1	0	0	0	1	0	2	2	1	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	3	6	4	4	1	0
mts:MTES_2447	0	0	0	0	0	0	0	0	3	2	0	0	0	0	5	4	0	0	0	0	0	0	3	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	2	2	0	1	4	0
kln:LH22_16225	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bcn:Bcen_4171	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
sho:SHJGH_4067	0	0	0	1	1	1	0	0	5	2	0	1	0	0	0	5	0	0	0	0	0	1	0	1	0	1	2	2	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	4
zma:103650330	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
brd:JL11_09025	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	1	0	1	0	1	1
sho:SHJGH_4062	2	0	1	1	2	1	0	0	2	5	2	2	0	0	2	0	0	0	0	3	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0	0
kal:KALB_3449	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kal:KALB_3448	1	1	1	4	1	0	0	1	7	5	2	1	1	2	2	3	0	0	0	2	4	0	2	2	0	0	4	3	0	0	0	0	1	0	2	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	7	2	0	0	0	0
cmt:CCM_05296	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2
svl:Strvi_3248	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pen:PSEEN4339	1	1	0	1	0	0	0	0	11	12	1	1	0	0	0	2	0	0	0	0	1	1	1	5	0	0	0	0	3	0	0	0	0	1	0	0	2	1	2	1	0	0	0	0	2	2	0	1	0	0	2	2	1	0	0	0
kal:KALB_3441	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
doi:FH5T_15650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
scx:AS200_30630	0	1	1	0	1	0	0	0	0	0	2	1	2	0	0	0	0	0	2	0	0	1	1	0	0	1	4	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	3	7	0	3	1	0
kal:KALB_3446	2	1	5	6	1	1	0	0	11	11	5	2	1	2	15	12	0	0	2	0	5	1	3	3	0	0	2	1	1	3	0	0	2	1	2	3	1	1	1	1	0	0	0	0	2	2	3	0	1	1	7	3	4	5	3	1
pno:SNOG_11881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kal:KALB_3444	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
amd:AMED_5198	0	2	0	1	1	0	0	0	2	8	6	1	1	0	3	3	0	0	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	1	0	0	0	0	9	3	0	0	0	0
acan:ACA1_248080	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0
elb:VO54_03735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
