	H10_CCGTCC_L008_R1_001	H10_CCGTCC_L008_R2_001	H11_GTCCGC_L008_R1_001	H11_GTCCGC_L008_R2_001	H12_GTGAAA_L008_R1_001	H12_GTGAAA_L008_R2_001	H13_ATGTCA_L007_R1_001	H13_ATGTCA_L007_R2_001	H14_ACTTGA_L007_R1_001	H14_ACTTGA_L007_R2_001	H1_CGATGT_L006_R1_001	H1_CGATGT_L006_R2_001	H3_ACAGTG_L006_R1_001	H3_ACAGTG_L006_R2_001	H4_GCCAAT_L006_R1_001	H4_GCCAAT_L006_R2_001	H5_CAGATC_L006_R1_001	H5_CAGATC_L006_R2_001	H6_CTTGTA_L007_R1_001	H6_CTTGTA_L007_R2_001	H8_AGTTCC_L007_R1_001	H8_AGTTCC_L007_R2_001	H9_ATCACG_L008_R1_001	H9_ATCACG_L008_R2_001	Hofmocke17_AGTTCC_L005_R1_001	Hofmocke17_AGTTCC_L005_R2_001	Hofmockel15_GATCAG_L003_R1_001	Hofmockel15_GATCAG_L003_R2_001	Hofmockel16_TAGCTT_L003_R1_001	Hofmockel16_TAGCTT_L003_R2_001	Hofmockel18_GTGGCC_L005_R1_001	Hofmockel18_GTGGCC_L005_R2_001	Hofmockel19_GTTTCG_L005_R1_001	Hofmockel19_GTTTCG_L005_R2_001	Hofmockel20_CGTACG_L005_R1_001	Hofmockel20_CGTACG_L005_R2_001	Hofmockel2_TGACCA_L003_R1_001	Hofmockel2_TGACCA_L003_R2_001	Hofmockel30_GAGTGG_L006_R1_001	Hofmockel30_GAGTGG_L006_R2_001	Hofmockel34_ACTGAT_L006_R1_001	Hofmockel34_ACTGAT_L006_R2_001	Hofmockel35_ATTCCT_L006_R1_001	Hofmockel35_ATTCCT_L006_R2_001	Hofmockel39_CGATGT_L006_R1_001	Hofmockel39_CGATGT_L006_R2_001	Hofmockel41_TGACCA_L001_R1_001	Hofmockel41_TGACCA_L001_R2_001	Hofmockel43_ACAGTG_L001_R1_001	Hofmockel43_ACAGTG_L001_R2_001	Hofmockel57_GCCAAT_L001_R1_001	Hofmockel57_GCCAAT_L001_R2_001	Hofmockel59_CAGATC_L001_R1_001	Hofmockel59_CAGATC_L001_R2_001	Hofmockel7_AGTCAA_L003_R1_001	Hofmockel7_AGTCAA_L003_R2_001
bpk:BBK_552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
sbb:Sbal175_1243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
mci:Mesci_3949	0	0	0	1	1	0	0	0	2	2	1	0	0	1	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
rrf:F11_00700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
sbd:ATN00_08080	0	0	0	1	0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bic:LMTR13_22515	3	3	0	3	6	6	8	5	9	11	3	6	1	1	10	8	0	0	2	4	4	3	4	6	0	0	2	1	1	2	0	0	6	3	0	1	9	5	2	1	0	0	0	0	2	2	3	3	2	2	14	9	4	0	3	7
pbb:AKN87_01210	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
six:BSY16_4639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
rop:ROP_08760	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
rpe:RPE_3758	0	0	0	0	0	0	1	0	2	4	1	2	0	1	1	4	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	1	2	3	2	1	4	0	0
azo:azo2904	0	0	0	5	2	2	0	0	2	2	3	7	1	0	1	0	0	0	0	0	1	1	3	4	0	1	0	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	1	0	0	0	6	6	3	1	0	0
tin:Tint_2579	0	0	0	0	0	0	0	0	3	7	0	1	1	0	4	6	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	0	3	1	2
ssyr:SSYRP_v1c08810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
pde:Pden_4634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
srt:Srot_2096	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
babb:DK48_792	34	36	67	67	62	64	29	25	349	354	84	88	90	79	269	272	1	0	61	52	80	74	113	74	18	15	57	43	70	78	0	0	10	21	60	59	78	74	45	72	4	4	0	0	68	68	34	47	51	27	264	236	89	110	124	103
babb:DK48_793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tcu:Tcur_1180	0	0	1	2	1	1	0	0	3	4	2	2	1	0	5	1	0	0	0	0	0	0	1	2	1	0	1	1	0	0	0	0	0	0	1	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	3	5	1	0	0	0
sfw:WN53_11050	0	0	0	0	1	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
bsuc:BSSP2_I0697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
asr:WL1483_2099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
asr:WL1483_2096	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
asr:WL1483_2095	0	0	0	1	1	3	1	0	2	2	0	0	0	0	6	6	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	1	0	0
man:A11S_1840	0	0	1	1	0	0	0	0	3	2	0	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0
six:BSY16_4630	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ali:AZOLI_2894	0	1	0	2	2	1	0	0	5	3	1	2	0	1	3	4	0	0	1	1	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	2	1	1	1	0	0	0	0	0	0	1	0	0	0	2	4	1	0	6	3
say:TPY_1651	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bgo:BM43_3229	6	10	14	11	11	9	3	1	61	50	12	13	1	3	39	35	0	0	15	9	11	14	26	20	1	3	5	8	13	9	0	0	6	3	8	7	12	16	6	9	0	0	0	0	11	14	9	8	3	0	44	40	7	7	6	15
bgo:BM43_3228	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pale:102883497	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lcp:LC55x_4336	0	0	0	1	1	1	1	0	4	1	1	4	0	2	4	7	0	0	0	3	0	0	4	3	1	0	0	1	1	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	1	0	0	2	1	2	4	2	2	3	2
mmr:Mmar10_1227	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
fil:BN1229_v1_1927	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
bgo:BM43_3222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
tai:Taci_0500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ppse:BN5_3285	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	0
bgo:BM43_366	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0
bgo:BM43_367	0	0	0	0	0	1	0	0	2	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_364	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0
bgo:BM43_365	0	2	7	5	8	8	2	2	19	13	14	14	2	4	13	6	0	0	4	6	4	6	4	6	4	1	5	6	3	2	0	0	2	2	4	4	2	6	3	2	0	0	0	0	1	4	3	6	6	2	22	25	11	5	5	1
bgo:BM43_362	0	0	0	0	0	0	0	0	1	1	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
bgo:BM43_363	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_360	1	1	2	2	10	3	0	0	8	8	0	3	0	0	6	3	0	0	2	4	1	0	2	2	0	1	5	2	1	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	1	3	0	0	9	7	4	1	3	4
rce:RC1_1566	0	0	0	0	1	1	0	1	2	4	6	3	1	0	0	2	0	0	0	1	0	1	3	1	1	1	1	0	2	2	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	9	3	0	0	5
mbs:MRBBS_1479	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bcar:DK60_1091	0	0	2	1	0	0	0	0	7	6	2	1	1	1	9	5	0	0	3	1	2	1	1	2	0	0	0	1	1	4	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	1	0	0	6	1	1	1	0	0
bcar:DK60_1092	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bcar:DK60_1094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bcar:DK60_1096	4	3	8	2	7	5	0	2	32	18	6	10	7	4	19	10	0	0	3	5	3	6	14	10	0	3	3	3	3	3	0	0	1	2	2	2	3	10	2	5	0	0	0	0	9	7	5	5	1	7	33	21	7	7	3	5
bcar:DK60_1097	0	0	2	2	2	1	0	0	1	5	1	2	0	0	2	2	0	0	0	2	2	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	4
pox:MB84_10655	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tat:KUM_0578	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ddc:Dd586_0391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pami:JCM7686_3265	0	0	1	2	0	0	0	0	5	3	1	0	0	0	9	2	0	0	0	0	2	2	1	2	0	0	3	0	3	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	4	2	1	0	0
sesp:BN6_16010	0	0	2	1	1	3	0	0	2	2	1	0	1	0	1	3	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	3	1	0	0	0	0
vpe:Varpa_2829	0	0	2	0	2	1	0	0	8	5	3	2	1	1	2	1	2	1	1	1	0	0	2	0	0	0	0	0	3	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	3	6	4	0	0	0	1
rbm:TEF_05120	1	0	1	0	1	1	0	0	3	6	2	2	0	0	1	0	0	0	1	1	2	1	0	0	2	0	0	1	3	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	2	0	0	7	9	0	0	1	0
bgo:BM43_3850	2	2	8	4	13	14	2	2	52	59	8	14	7	8	21	22	0	0	2	5	15	9	11	10	0	2	10	10	11	12	0	0	2	4	7	2	10	8	3	1	0	0	0	0	2	13	7	5	0	6	40	18	9	10	12	8
kln:LH22_19565	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
eec:EcWSU1_04018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3134	0	0	0	0	0	2	0	1	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	1	0	0
bgo:BM43_3137	0	1	0	1	0	0	2	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0
bgo:BM43_3688	0	0	2	0	0	3	0	0	1	4	0	0	0	0	2	1	0	0	0	0	1	0	1	1	0	2	0	3	0	0	0	0	0	0	3	1	1	0	0	1	0	0	0	0	2	1	1	1	1	0	3	2	0	1	2	0
bgo:BM43_3131	0	0	0	2	1	1	0	0	2	7	1	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	1	1	1	2	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	1	0	0	4	4	0	1	0	2
bgo:BM43_3133	1	1	2	3	3	2	0	0	8	10	5	2	2	5	7	6	0	0	1	2	1	0	2	2	1	1	5	5	1	1	0	0	1	1	2	3	2	0	0	1	0	0	0	0	2	1	3	1	0	0	4	7	0	3	2	0
bgo:BM43_3132	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bgo:BM43_3683	0	0	2	1	2	2	0	0	3	3	1	0	0	0	7	1	0	0	2	1	1	1	3	0	0	0	0	0	0	0	0	0	2	1	2	0	2	2	0	1	0	0	0	0	3	0	0	0	0	0	4	2	3	3	0	0
bgo:BM43_3682	1	0	0	1	0	0	0	0	0	4	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0
bgo:BM43_3681	1	0	3	7	3	4	1	0	11	5	0	3	1	0	6	11	0	0	3	2	2	2	3	3	0	0	0	1	2	3	0	0	0	0	4	4	2	1	0	1	0	0	0	0	2	2	2	1	0	3	11	7	3	8	4	3
bgo:BM43_3680	0	0	1	1	4	2	2	0	21	11	2	10	2	1	8	8	0	0	3	2	4	1	3	6	1	4	1	1	2	3	0	0	2	0	0	1	3	0	1	0	0	0	0	0	1	2	0	1	0	0	16	15	2	3	1	10
bgo:BM43_3687	1	0	0	1	1	0	1	1	1	0	0	0	0	0	5	2	0	0	0	0	1	1	1	1	1	0	1	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	2	1	0
bgo:BM43_3138	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3684	0	0	0	0	3	3	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	0	0
mau:Micau_4600	0	0	1	0	1	0	0	0	3	2	0	2	0	1	2	0	0	0	0	0	0	2	2	2	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	1	0	0	4
cfi:Celf_2208	0	1	0	0	0	1	0	1	2	3	1	1	2	4	0	4	0	0	1	0	1	0	1	3	0	0	2	0	1	1	0	0	2	1	1	0	1	3	0	1	0	0	0	0	0	0	1	0	1	0	8	5	1	1	1	0
amk:AMBLS11_14920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
babb:DK48_780	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
shm:Shewmr7_2909	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lcp:LC55x_4609	0	0	1	0	0	1	0	0	7	3	0	2	1	0	2	4	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0
vma:VAB18032_27381	0	0	0	2	0	1	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0
brs:S23_09930	0	0	0	0	0	2	0	0	2	3	1	2	0	3	2	1	0	0	3	2	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1	0	1	1	0	0
fbl:Fbal_3068	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mch:Mchl_3944	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	1	0	0	0	0	1	5	0	0	0	0
bgo:BM43_3912	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ppi:YSA_07045	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bmz:BM28_A0697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5
zal:AZF00_11175	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdn:BN940_05501	0	1	0	0	1	2	0	0	0	4	0	0	0	0	2	0	0	0	1	0	1	0	3	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	1	0	0
bgo:BM43_3917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
ase:ACPL_7843	0	1	0	1	2	0	0	0	2	3	2	2	0	0	5	4	0	0	0	1	1	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	3	2	1	1	1	2
gtr:GLOTRDRAFT_125077	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bgo:BM43_3350	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
bgo:BM43_3353	0	1	1	0	1	0	0	0	1	7	0	0	0	0	2	2	0	0	2	1	0	0	1	2	1	0	2	0	2	1	0	0	0	0	0	0	3	1	0	1	0	0	0	0	3	0	0	0	0	0	5	1	0	0	1	2
bgo:BM43_3352	0	0	2	2	0	0	0	0	7	1	0	2	1	0	8	5	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	1	1	0	0	3	1	0	2	0	0
bgo:BM43_3355	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
bgo:BM43_3354	0	0	0	0	1	0	0	0	2	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0	0	0
bgo:BM43_3357	0	0	0	0	0	0	0	0	1	3	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ccx:COCOR_01785	0	0	0	2	0	1	0	1	3	3	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0
cii:CIMIT_08360	1	0	2	0	0	1	0	0	2	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0
six:BSY16_463	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2
gpb:HDN1F_21580	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
smag:AN936_13795	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
